Consommation brute électricité (MW) - RTE;T;U;FF;country;scale;holiday;day;month;hours
7892.0;0.6;81.0;1.3;1;5;0;4;2;17
8179.5;-1.3;89.0;2.4;1;5;0;4;2;18
7809.0;-1.4;87.0;0.8;1;5;0;4;2;19
7391.0;-2.4;93.0;1.4;1;5;0;4;2;20
7232.0;-2.7;93.0;1.1;1;5;0;4;2;21
7190.5;-3.4;92.0;0.0;1;5;0;4;2;22
7065.0;-4.0;93.0;0.6;1;5;0;4;2;23
6837.5;-3.8;95.0;0.8;1;5;0;5;2;0
7022.0;-4.1;95.0;0.0;1;5;0;5;2;1
6855.5;-0.8;92.0;0.0;1;5;0;5;2;2
6712.5;1.6;80.0;2.2;1;5;0;5;2;3
6841.5;3.9;70.0;1.7;1;5;0;5;2;4
7270.0;5.7;64.0;0.0;1;5;0;5;2;5
7605.0;4.8;69.0;2.0;1;5;0;5;2;6
7637.0;4.9;72.0;3.3;1;5;0;5;2;7
7725.0;4.8;73.0;2.7;1;5;0;5;2;8
7826.5;3.4;78.0;0.9;1;5;0;5;2;9
7880.0;0.3;86.0;0.5;1;5;0;5;2;10
7952.0;-1.3;92.0;0.9;1;5;0;5;2;11
7897.0;-2.3;91.0;0.0;1;5;0;5;2;12
7693.5;-2.6;94.0;0.0;1;5;0;5;2;13
7583.0;-2.9;95.0;0.0;1;5;0;5;2;14
7451.5;-3.0;95.0;1.1;1;5;0;5;2;15
7450.5;-3.4;94.0;1.0;1;5;0;5;2;16
7745.5;-2.9;96.0;1.7;1;5;0;5;2;17
7936.0;-4.6;94.0;0.8;1;5;0;5;2;18
7555.5;-4.6;96.0;0.0;1;5;0;5;2;19
7323.5;-4.2;96.0;1.7;1;5;0;5;2;20
7136.5;-4.6;95.0;1.2;1;5;0;5;2;21
7074.5;-5.4;94.0;0.0;1;5;0;5;2;22
6926.5;-5.5;94.0;0.0;1;5;0;5;2;23
6886.0;-5.3;95.0;0.7;1;5;0;6;2;0
6949.5;-4.5;95.0;1.3;1;5;0;6;2;1
6812.0;-1.3;93.0;0.0;1;5;0;6;2;2
6524.5;0.4;88.0;0.0;1;5;0;6;2;3
6514.0;2.0;80.0;1.0;1;5;0;6;2;4
6557.0;4.1;76.0;2.3;1;5;0;6;2;5
6713.0;5.5;62.0;2.5;1;5;0;6;2;6
6801.5;6.0;61.0;2.9;1;5;0;6;2;7
7094.0;5.7;59.0;3.2;1;5;0;6;2;8
7210.0;5.1;65.0;0.6;1;5;0;6;2;9
7314.5;-0.2;83.0;0.0;1;5;0;6;2;10
7399.5;-1.1;90.0;0.0;1;5;0;6;2;11
7410.0;-1.6;92.0;1.2;1;5;0;6;2;12
7139.5;-2.3;92.0;1.1;1;5;0;6;2;13
6947.0;-2.3;93.0;0.0;1;5;0;6;2;14
6799.5;-0.6;80.0;0.0;1;5;0;6;2;15
6740.0;0.1;81.0;2.8;1;5;0;6;2;16
7069.5;0.2;79.0;2.5;1;5;0;6;2;17
7292.5;0.1;87.0;3.8;1;5;0;6;2;18
7091.0;0.4;89.0;4.4;1;5;0;6;2;19
6891.0;0.7;88.0;3.5;1;5;0;6;2;20
6710.0;0.4;89.0;2.6;1;5;0;6;2;21
6745.0;-0.2;89.0;1.1;1;5;0;6;2;22
6678.5;-0.9;92.0;1.5;1;5;0;6;2;23
6504.0;-2.4;89.0;0.6;1;5;0;7;2;0
6512.5;-0.6;95.0;1.4;1;5;0;7;2;1
6366.0;1.3;86.0;4.2;1;5;0;7;2;2
6149.5;2.3;80.0;3.7;1;5;0;7;2;3
6027.5;3.0;76.0;5.2;1;5;0;7;2;4
6119.5;3.8;72.0;4.0;1;5;0;7;2;5
6176.0;3.8;77.0;4.6;1;5;0;7;2;6
6134.0;3.2;81.0;4.6;1;5;0;7;2;7
6386.0;3.1;81.0;3.5;1;5;0;7;2;8
6472.0;2.1;85.0;3.0;1;5;0;7;2;9
6561.5;1.4;86.0;3.0;1;5;0;7;2;10
6729.5;1.3;89.0;3.1;1;5;0;7;2;11
6708.5;1.1;90.0;2.5;1;5;0;7;2;12
6445.0;1.2;91.0;4.0;1;5;0;7;2;13
6294.5;1.2;90.0;3.7;1;5;0;7;2;14
6214.5;0.9;90.0;3.2;1;5;0;7;2;15
6168.0;0.6;90.0;3.9;1;5;0;7;2;16
6475.0;0.2;91.0;3.5;1;5;0;7;2;17
6942.0;0.1;92.0;3.3;1;5;0;7;2;18
6807.0;-0.2;92.0;2.5;1;5;0;7;2;19
6616.5;-0.4;93.0;2.7;1;5;0;7;2;20
6545.5;-1.1;94.0;1.1;1;5;0;7;2;21
6485.5;-1.5;95.0;0.8;1;5;0;7;2;22
6386.0;-1.4;95.0;1.4;1;5;0;7;2;23
6240.5;-1.2;96.0;1.4;1;5;0;1;2;0
6363.5;-1.1;96.0;1.2;1;5;0;1;2;1
6211.5;0.1;93.0;1.5;1;5;0;1;2;2
6118.5;1.8;85.0;2.9;1;5;0;1;2;3
6296.5;3.1;83.0;3.2;1;5;0;1;2;4
6712.0;5.1;78.0;1.6;1;5;0;1;2;5
7028.5;7.0;73.0;1.6;1;5;0;1;2;6
7167.0;7.5;71.0;0.5;1;5;0;1;2;7
7306.5;8.0;70.0;0.0;1;5;0;1;2;8
7453.0;4.9;82.0;0.5;1;5;0;1;2;9
7549.5;1.5;90.0;0.5;1;5;0;1;2;10
7592.5;0.2;92.0;0.0;1;5;0;1;2;11
7546.5;-0.2;96.0;0.5;1;5;0;1;2;12
7437.5;-0.5;97.0;1.4;1;5;0;1;2;13
7292.5;-1.0;96.0;0.0;1;5;0;1;2;14
7244.0;-0.8;97.0;1.1;1;5;0;1;2;15
7142.5;-1.5;97.0;0.0;1;5;0;1;2;16
7342.5;-2.0;97.0;0.9;1;5;0;1;2;17
7695.0;-2.0;97.0;0.5;1;5;0;1;2;18
7353.5;-2.6;97.0;0.0;1;5;0;1;2;19
7047.5;-2.8;97.0;0.5;1;5;0;1;2;20
6878.5;-3.2;96.0;0.0;1;5;0;1;2;21
6884.5;-3.2;96.0;0.6;1;5;0;1;2;22
6755.5;-4.0;95.0;0.0;1;5;0;1;2;23
6631.5;-4.1;95.0;0.0;1;5;0;2;2;0
6833.0;-3.2;97.0;0.0;1;5;0;2;2;1
6657.5;-0.3;97.0;0.0;1;5;0;2;2;2
6541.5;2.2;91.0;1.0;1;5;0;2;2;3
6538.5;5.5;82.0;0.0;1;5;0;2;2;4
6983.5;7.4;78.0;1.7;1;5;0;2;2;5
7315.5;8.1;77.0;1.2;1;5;0;2;2;6
7392.0;9.1;75.0;2.0;1;5;0;2;2;7
7531.0;7.8;85.0;1.0;1;5;0;2;2;8
7668.0;5.8;86.0;0.0;1;5;0;2;2;9
7686.0;4.3;90.0;0.0;1;5;0;2;2;10
7640.0;3.9;95.0;1.0;1;5;0;2;2;11
7660.0;6.0;87.0;1.6;1;5;0;2;2;12
7527.5;5.6;85.0;3.2;1;5;0;2;2;13
7410.0;4.9;87.0;3.0;1;5;0;2;2;14
7350.5;4.6;87.0;3.0;1;5;0;2;2;15
7220.5;4.4;88.0;3.9;1;5;0;2;2;16
7511.5;4.5;87.0;3.0;1;5;0;2;2;17
7811.5;4.8;86.0;2.7;1;5;0;2;2;18
7424.0;4.0;89.0;3.2;1;5;0;2;2;19
7039.5;3.8;91.0;3.1;1;5;0;2;2;20
6812.5;4.5;88.0;3.0;1;5;0;2;2;21
6819.0;4.3;89.0;2.6;1;5;0;2;2;22
6620.5;2.6;92.0;1.7;1;5;0;2;2;23
6473.5;2.6;96.0;2.4;1;5;0;3;2;0
6700.0;3.8;93.0;2.8;1;5;0;3;2;1
6429.0;4.2;92.0;3.0;1;5;0;3;2;2
6276.5;6.1;87.0;1.9;1;5;0;3;2;3
6345.5;8.1;80.0;2.4;1;5;0;3;2;4
6699.5;9.8;76.0;3.4;1;5;0;3;2;5
7008.0;10.2;74.0;3.8;1;5;0;3;2;6
7049.5;10.2;77.0;3.4;1;5;0;3;2;7
7304.5;9.5;79.0;3.5;1;5;0;3;2;8
7443.5;8.6;83.0;2.6;1;5;0;3;2;9
7562.0;7.1;87.0;1.8;1;5;0;3;2;10
7566.5;6.2;90.0;1.9;1;5;0;3;2;11
7530.5;6.3;92.0;2.2;1;5;0;3;2;12
7430.5;7.0;89.0;3.6;1;5;0;3;2;13
7319.0;5.6;94.0;3.6;1;5;0;3;2;14
7175.0;5.6;96.0;4.1;1;5;0;3;2;15
7168.0;5.2;97.0;4.3;1;5;0;3;2;16
7371.0;5.5;96.0;4.3;1;5;0;3;2;17
7670.0;5.9;94.0;5.3;1;5;0;3;2;18
7316.0;6.2;92.0;5.4;1;5;0;3;2;19
6953.0;6.5;94.0;5.1;1;5;0;3;2;20
6755.0;6.5;95.0;6.0;1;5;0;3;2;21
6741.5;6.7;95.0;6.8;1;5;0;3;2;22
6640.5;6.8;96.0;7.8;1;5;0;3;2;23
6531.0;6.9;95.0;7.1;1;5;0;4;2;0
6662.5;7.3;94.0;8.7;1;5;0;4;2;1
6441.5;7.4;93.0;8.8;1;5;0;4;2;2
6239.5;7.4;93.0;9.4;1;5;0;4;2;3
6335.0;7.4;93.0;8.9;1;5;0;4;2;4
6713.0;7.5;93.0;7.9;1;5;0;4;2;5
7047.5;7.3;94.0;8.7;1;5;0;4;2;6
7218.5;7.4;94.0;8.1;1;5;0;4;2;7
7356.0;7.3;94.0;8.4;1;5;0;4;2;8
7508.5;7.1;94.0;7.0;1;5;0;4;2;9
7558.5;6.9;95.0;6.4;1;5;0;4;2;10
7531.5;6.9;94.0;7.1;1;5;0;4;2;11
7449.0;7.2;94.0;7.9;1;5;0;4;2;12
7379.0;7.6;91.0;8.9;1;5;0;4;2;13
7249.0;7.7;92.0;10.4;1;5;0;4;2;14
7057.5;8.1;88.0;10.7;1;5;0;4;2;15
7029.0;7.8;89.0;8.3;1;5;0;4;2;16
7121.0;7.5;92.0;8.4;1;5;0;4;2;17
7512.0;7.4;89.0;7.7;1;5;0;4;2;18
7187.0;7.5;90.0;8.3;1;5;0;4;2;19
6818.5;7.0;89.0;10.0;1;5;0;4;2;20
6703.0;7.1;87.0;12.0;1;5;0;4;2;21
6608.0;6.5;89.0;9.0;1;5;0;4;2;22
6477.5;5.9;85.0;10.8;1;5;0;4;2;23
6400.5;5.3;85.0;11.1;1;5;0;5;3;0
6567.0;5.5;80.0;10.8;1;5;0;5;3;1
6359.0;5.4;80.0;11.2;1;5;0;5;3;2
6182.0;4.5;83.0;12.6;1;5;0;5;3;3
6266.5;4.9;81.0;9.2;1;5;0;5;3;4
6625.0;5.7;74.0;12.4;1;5;0;5;3;5
7038.0;6.7;68.0;11.8;1;5;0;5;3;6
7156.0;5.0;78.0;11.1;1;5;0;5;3;7
7349.5;5.5;74.0;8.4;1;5;0;5;3;8
7473.5;3.8;84.0;4.8;1;5;0;5;3;9
7605.0;2.8;89.0;4.4;1;5;0;5;3;10
7543.5;2.8;92.0;4.3;1;5;0;5;3;11
7577.5;3.8;86.0;3.9;1;5;0;5;3;12
7443.0;3.8;90.0;10.3;1;5;0;5;3;13
7235.5;2.8;93.0;7.6;1;5;0;5;3;14
7128.0;2.6;93.0;5.4;1;5;0;5;3;15
6971.0;3.1;92.0;6.0;1;5;0;5;3;16
7256.5;3.3;87.0;7.7;1;5;0;5;3;17
7508.0;2.7;89.0;5.4;1;5;0;5;3;18
7199.0;2.3;92.0;5.3;1;5;0;5;3;19
6814.5;2.4;92.0;4.4;1;5;0;5;3;20
6658.0;2.2;93.0;4.3;1;5;0;5;3;21
6650.5;2.6;93.0;5.4;1;5;0;5;3;22
6487.5;3.0;93.0;5.6;1;5;0;5;3;23
6234.5;3.4;92.0;5.1;1;5;0;6;3;0
6312.0;3.1;93.0;2.8;1;5;0;6;3;1
6098.0;4.1;92.0;3.9;1;5;0;6;3;2
5869.0;5.1;89.0;7.3;1;5;0;6;3;3
5789.0;6.4;86.0;7.9;1;5;0;6;3;4
5908.0;7.4;80.0;7.5;1;5;0;6;3;5
6070.0;7.5;78.0;8.4;1;5;0;6;3;6
6152.5;7.5;74.0;5.9;1;5;0;6;3;7
6386.0;7.6;75.0;7.0;1;5;0;6;3;8
6556.5;5.9;83.0;3.4;1;5;0;6;3;9
6617.0;4.7;88.0;4.1;1;5;0;6;3;10
6782.0;3.8;90.0;4.4;1;5;0;6;3;11
6731.5;3.9;90.0;4.4;1;5;0;6;3;12
6424.0;3.6;91.0;4.9;1;5;0;6;3;13
6209.0;3.1;92.0;5.0;1;5;0;6;3;14
5986.0;2.5;94.0;5.0;1;5;0;6;3;15
5907.0;2.4;94.0;4.3;1;5;0;6;3;16
6180.5;2.2;96.0;3.7;1;5;0;6;3;17
6745.0;2.3;97.0;4.4;1;5;0;6;3;18
6525.0;2.4;95.0;4.2;1;5;0;6;3;19
6274.5;3.5;97.0;3.8;1;5;0;6;3;20
6185.0;3.7;94.0;5.1;1;5;0;6;3;21
6292.0;3.8;95.0;4.4;1;5;0;6;3;22
6241.5;3.7;95.0;4.8;1;5;0;6;3;23
6019.0;3.2;95.0;3.2;1;5;0;7;3;0
6106.5;3.3;96.0;2.8;1;5;0;7;3;1
5901.0;5.4;90.0;3.3;1;5;0;7;3;2
5722.5;6.5;84.0;3.5;1;5;0;7;3;3
5636.5;7.5;79.0;4.3;1;5;0;7;3;4
5674.5;8.4;74.0;5.0;1;5;0;7;3;5
5684.5;7.6;88.0;5.1;1;5;0;7;3;6
5712.5;7.5;96.0;6.2;1;5;0;7;3;7
5874.5;8.4;97.0;6.0;1;5;0;7;3;8
5974.5;8.9;97.0;7.7;1;5;0;7;3;9
6041.0;9.3;98.0;6.5;1;5;0;7;3;10
6055.5;10.2;98.0;7.5;1;5;0;7;3;11
5988.5;10.8;97.0;7.5;1;5;0;7;3;12
5555.5;11.5;96.0;9.6;1;5;0;7;3;13
5316.0;11.6;93.0;10.0;1;5;0;7;3;14
5125.0;11.5;95.0;8.6;1;5;0;7;3;15
5132.5;11.3;96.0;8.3;1;5;0;7;3;16
5510.0;11.2;96.0;6.9;1;5;0;7;3;17
6302.0;11.2;96.0;8.1;1;5;0;7;3;18
6266.5;11.3;95.0;7.9;1;5;0;7;3;19
6145.5;11.2;95.0;6.1;1;5;0;7;3;20
6060.0;11.2;96.0;6.7;1;5;0;7;3;21
6100.0;11.2;95.0;6.7;1;5;0;7;3;22
6042.0;10.9;96.0;4.7;1;5;0;7;3;23
5905.5;10.8;97.0;4.0;1;5;0;1;3;0
6038.0;10.8;96.0;4.8;1;5;0;1;3;1
5929.5;10.9;94.0;4.2;1;5;0;1;3;2
5779.5;11.1;96.0;4.1;1;5;0;1;3;3
6009.0;11.8;94.0;6.2;1;5;0;1;3;4
6630.0;11.9;94.0;5.1;1;5;0;1;3;5
7075.5;12.6;90.0;6.3;1;5;0;1;3;6
7262.5;12.5;91.0;7.3;1;5;0;1;3;7
7306.0;12.2;93.0;6.4;1;5;0;1;3;8
7208.5;11.7;94.0;6.5;1;5;0;1;3;9
7146.0;11.4;91.0;5.6;1;5;0;1;3;10
7045.5;11.5;91.0;6.6;1;5;0;1;3;11
6962.5;11.4;93.0;5.0;1;5;0;1;3;12
6746.5;11.4;91.0;5.5;1;5;0;1;3;13
6460.0;11.1;94.0;3.9;1;5;0;1;3;14
6228.0;11.3;88.0;5.5;1;5;0;1;3;15
6113.5;11.1;93.0;5.7;1;5;0;1;3;16
6462.0;10.8;95.0;6.0;1;5;0;1;3;17
7182.5;10.9;95.0;5.6;1;5;0;1;3;18
7004.0;11.0;95.0;6.6;1;5;0;1;3;19
6673.0;11.1;95.0;7.1;1;5;0;1;3;20
6362.5;11.4;94.0;7.9;1;5;0;1;3;21
6397.0;11.5;93.0;7.9;1;5;0;1;3;22
6284.0;11.3;95.0;8.4;1;5;0;1;3;23
6125.5;11.3;95.0;8.7;1;5;0;2;3;0
6160.0;11.2;95.0;9.1;1;5;0;2;3;1
6122.5;11.1;95.0;8.9;1;5;0;2;3;2
5980.5;11.1;95.0;8.1;1;5;0;2;3;3
6172.0;11.4;94.0;8.7;1;5;0;2;3;4
6651.0;11.5;96.0;8.6;1;5;0;2;3;5
7060.5;11.6;91.0;6.7;1;5;0;2;3;6
7126.0;12.4;80.0;7.7;1;5;0;2;3;7
7200.5;11.7;83.0;5.7;1;5;0;2;3;8
7138.0;11.3;87.0;4.4;1;5;0;2;3;9
7064.5;11.4;87.0;5.9;1;5;0;2;3;10
6947.0;11.4;86.0;9.3;1;5;0;2;3;11
6888.0;11.4;84.0;10.3;1;5;0;2;3;12
6709.0;10.9;89.0;7.9;1;5;0;2;3;13
6515.0;10.3;91.0;6.3;1;5;0;2;3;14
6348.5;10.3;92.0;4.8;1;5;0;2;3;15
6289.0;9.6;93.0;4.4;1;5;0;2;3;16
6552.0;9.3;95.0;3.4;1;5;0;2;3;17
7066.5;10.0;95.0;5.9;1;5;0;2;3;18
6771.0;10.1;94.0;5.3;1;5;0;2;3;19
6441.0;10.2;94.0;6.3;1;5;0;2;3;20
6238.5;10.0;96.0;6.0;1;5;0;2;3;21
6154.0;10.2;96.0;6.7;1;5;0;2;3;22
5956.0;10.4;95.0;6.7;1;5;0;2;3;23
5822.5;10.7;95.0;7.8;1;5;0;3;3;0
5931.0;11.0;95.0;7.6;1;5;0;3;3;1
5696.5;11.6;95.0;6.8;1;5;0;3;3;2
5585.5;11.9;97.0;7.1;1;5;0;3;3;3
5628.0;13.1;95.0;7.4;1;5;0;3;3;4
6031.5;13.6;95.0;9.0;1;5;0;3;3;5
6410.0;14.3;90.0;7.9;1;5;0;3;3;6
6588.0;14.4;89.0;5.6;1;5;0;3;3;7
6747.5;14.4;86.0;6.9;1;5;0;3;3;8
6690.0;13.7;91.0;4.8;1;5;0;3;3;9
6636.5;13.0;94.0;6.1;1;5;0;3;3;10
6625.5;12.7;96.0;3.1;1;5;0;3;3;11
6504.0;12.6;96.0;4.6;1;5;0;3;3;12
6348.5;11.5;92.0;2.9;1;5;0;3;3;13
6200.0;10.9;96.0;1.3;1;5;0;3;3;14
6014.0;10.7;96.0;2.1;1;5;0;3;3;15
5920.0;10.4;97.0;2.2;1;5;0;3;3;16
6336.5;9.6;96.0;3.2;1;5;0;3;3;17
6789.5;9.4;96.0;1.6;1;5;0;3;3;18
6460.0;9.4;97.0;1.5;1;5;0;3;3;19
6038.5;9.6;98.0;3.3;1;5;0;3;3;20
5903.0;10.1;97.0;4.2;1;5;0;3;3;21
5867.0;10.1;97.0;4.3;1;5;0;3;3;22
5773.5;10.0;94.0;7.1;1;5;0;3;3;23
5516.5;9.4;87.0;6.0;1;5;0;4;3;0
5600.5;9.1;89.0;3.6;1;5;0;4;3;1
5450.5;9.8;90.0;4.0;1;5;0;4;3;2
5322.5;10.4;89.0;5.6;1;5;0;4;3;3
5402.0;10.9;89.0;4.8;1;5;0;4;3;4
5882.5;11.2;89.0;5.7;1;5;0;4;3;5
6239.0;11.2;88.0;5.6;1;5;0;4;3;6
6338.0;11.0;89.0;5.6;1;5;0;4;3;7
6448.5;10.9;91.0;5.7;1;5;0;4;3;8
6489.0;10.7;90.0;4.2;1;5;0;4;3;9
6512.5;10.7;91.0;5.3;1;5;0;4;3;10
6520.5;10.5;96.0;5.1;1;5;0;4;3;11
6365.0;11.9;93.0;10.3;1;5;0;4;3;12
6299.5;12.3;89.0;10.6;1;5;0;4;3;13
6120.5;12.4;84.0;9.2;1;5;0;4;3;14
6066.5;12.2;86.0;12.2;1;5;0;4;3;15
5946.0;7.2;92.0;9.7;1;5;0;4;3;16
6118.5;6.4;90.0;7.7;1;5;0;4;3;17
6635.0;5.2;90.0;7.4;1;5;0;4;3;18
6399.5;5.3;91.0;6.6;1;5;0;4;3;19
6003.5;5.6;90.0;6.5;1;5;0;4;3;20
5706.0;4.9;90.0;5.9;1;5;0;4;3;21
5679.0;4.1;91.0;4.1;1;5;0;4;3;22
5626.5;4.4;89.0;4.6;1;5;0;4;3;23
5473.0;4.3;87.0;5.2;1;5;0;5;3;0
5528.5;4.4;89.0;5.8;1;5;0;5;3;1
5354.0;5.1;87.0;5.8;1;5;0;5;3;2
5201.5;2.0;92.0;8.5;1;5;0;5;3;3
5295.0;3.2;93.0;5.5;1;5;0;5;3;4
5716.0;6.1;81.0;5.6;1;5;0;5;3;5
6143.0;5.9;80.0;6.4;1;5;0;5;3;6
6240.5;6.9;69.0;7.6;1;5;0;5;3;7
6360.5;6.8;67.0;7.9;1;5;0;5;3;8
6360.0;6.2;71.0;6.2;1;5;0;5;3;9
6359.5;5.9;76.0;5.2;1;5;0;5;3;10
6481.0;5.6;80.0;5.8;1;5;0;5;3;11
6336.0;5.6;84.0;5.1;1;5;0;5;3;12
6207.5;5.6;86.0;5.9;1;5;0;5;3;13
6043.5;5.9;86.0;4.5;1;5;0;5;3;14
5887.0;6.2;86.0;6.2;1;5;0;5;3;15
5832.0;6.0;90.0;4.6;1;5;0;5;3;16
6119.0;6.0;92.0;4.0;1;5;0;5;3;17
6527.5;6.0;92.0;4.1;1;5;0;5;3;18
6134.5;5.6;93.0;3.4;1;5;0;5;3;19
5787.0;5.2;92.0;4.0;1;5;0;5;3;20
5657.0;3.4;93.0;2.9;1;5;0;5;3;21
5669.0;2.2;96.0;2.1;1;5;0;5;3;22
5416.5;1.1;97.0;1.8;1;5;0;5;3;23
5251.5;0.3;97.0;0.0;1;5;0;6;3;0
5327.0;0.8;98.0;0.0;1;5;0;6;3;1
5044.0;3.3;97.0;2.4;1;5;0;6;3;2
4780.0;4.7;86.0;1.5;1;5;0;6;3;3
4689.5;5.8;75.0;1.8;1;5;0;6;3;4
4815.0;6.9;67.0;0.8;1;5;0;6;3;5
4898.5;7.1;69.0;2.4;1;5;0;6;3;6
5110.0;7.8;65.0;1.1;1;5;0;6;3;7
5261.5;7.8;63.0;1.2;1;5;0;6;3;8
5312.5;7.5;65.0;0.5;1;5;0;6;3;9
5339.5;2.8;86.0;1.1;1;5;0;6;3;10
5381.5;1.1;92.0;0.0;1;5;0;6;3;11
5456.5;0.4;95.0;0.0;1;5;0;6;3;12
5187.0;-0.1;95.0;0.0;1;5;0;6;3;13
5002.5;-0.6;96.0;0.0;1;5;0;6;3;14
4849.5;-0.5;97.0;0.0;1;5;0;6;3;15
4789.5;-0.7;97.0;0.0;1;5;0;6;3;16
5038.0;-0.7;97.0;0.0;1;5;0;6;3;17
5573.5;0.0;98.0;0.6;1;5;0;6;3;18
5342.0;-0.1;97.0;0.0;1;5;0;6;3;19
5199.5;-0.2;98.0;0.0;1;5;0;6;3;20
5103.0;0.1;98.0;0.0;1;5;0;6;3;21
5165.0;0.3;98.0;1.1;1;5;0;6;3;22
5094.5;-0.8;97.0;1.2;1;5;0;6;3;23
4883.5;-1.6;98.0;0.0;1;5;0;7;3;0
4947.5;-0.3;98.0;0.0;1;5;0;7;3;1
4744.0;2.0;95.0;0.6;1;5;0;7;3;2
4540.5;5.2;80.0;1.8;1;5;0;7;3;3
4517.0;7.1;68.0;2.8;1;5;0;7;3;4
4501.0;8.0;58.0;2.7;1;5;0;7;3;5
4494.0;8.6;50.0;2.5;1;5;0;7;3;6
4543.5;9.4;53.0;1.9;1;5;0;7;3;7
4850.0;9.6;50.0;1.9;1;5;0;7;3;8
5027.0;8.8;54.0;1.5;1;5;0;7;3;9
5182.5;6.0;67.0;2.0;1;5;0;7;3;10
5329.0;2.8;82.0;1.4;1;5;0;7;3;11
5273.0;0.9;82.0;0.0;1;5;0;7;3;12
4963.5;-0.7;90.0;0.0;1;5;0;7;3;13
4779.0;0.4;85.0;1.3;1;5;0;7;3;14
4657.5;-0.9;86.0;0.0;1;5;0;7;3;15
4733.5;-1.9;93.0;0.0;1;5;0;7;3;16
5013.0;-2.4;94.0;0.0;1;5;0;7;3;17
5562.5;-1.1;92.0;0.0;1;5;0;7;3;18
5495.5;0.2;77.0;0.5;1;5;0;7;3;19
5336.0;1.5;70.0;1.6;1;5;0;7;3;20
5247.0;0.4;74.0;0.5;1;5;0;7;3;21
5253.0;1.4;76.0;3.4;1;5;0;7;3;22
5130.5;0.9;79.0;1.5;1;5;0;7;3;23
5017.0;0.6;80.0;0.0;1;5;0;1;3;0
5131.0;2.0;76.0;2.6;1;5;0;1;3;1
4962.0;3.3;71.0;3.3;1;5;0;1;3;2
4886.5;4.7;67.0;4.6;1;5;0;1;3;3
5122.0;6.6;64.0;5.1;1;5;0;1;3;4
5755.5;8.3;58.0;5.3;1;5;0;1;3;5
6324.0;9.7;60.0;3.9;1;5;0;1;3;6
6588.0;10.5;60.0;3.8;1;5;0;1;3;7
6846.0;10.4;59.0;3.3;1;5;0;1;3;8
6901.5;9.7;58.0;3.6;1;5;0;1;3;9
7021.5;7.3;64.0;2.6;1;5;0;1;3;10
7006.0;6.5;67.0;4.2;1;5;0;1;3;11
7055.5;5.5;73.0;4.9;1;5;0;1;3;12
6925.5;4.8;75.0;3.0;1;5;0;1;3;13
6751.5;4.3;75.0;3.6;1;5;0;1;3;14
6649.0;4.6;73.0;4.0;1;5;0;1;3;15
6620.0;4.0;80.0;3.0;1;5;0;1;3;16
6846.5;3.2;86.0;1.9;1;5;0;1;3;17
7302.5;2.5;88.0;1.1;1;5;0;1;3;18
6963.0;4.4;84.0;2.5;1;5;0;1;3;19
6568.5;4.2;84.0;1.9;1;5;0;1;3;20
6324.0;4.8;82.0;4.2;1;5;0;1;3;21
6368.5;5.3;81.0;4.0;1;5;0;1;3;22
6210.5;5.9;79.0;3.3;1;5;0;1;3;23
6048.5;6.4;77.0;4.3;1;5;0;2;3;0
6114.0;6.7;77.0;4.1;1;5;0;2;3;1
5942.0;6.9;79.0;2.5;1;5;0;2;3;2
5838.0;7.2;80.0;2.7;1;5;0;2;3;3
5982.5;7.8;78.0;3.2;1;5;0;2;3;4
6473.5;8.1;78.0;3.4;1;5;0;2;3;5
6922.5;8.6;78.0;3.2;1;5;0;2;3;6
7097.0;9.7;74.0;3.0;1;5;0;2;3;7
7384.0;9.9;76.0;2.6;1;5;0;2;3;8
7564.5;9.5;75.0;2.4;1;5;0;2;3;9
7628.5;7.8;83.0;1.1;1;5;0;2;3;10
7637.5;6.7;89.0;1.1;1;5;0;2;3;11
7569.0;6.5;89.0;1.5;1;5;0;2;3;12
7459.5;6.0;91.0;1.9;1;5;0;2;3;13
7365.5;6.4;88.0;1.9;1;5;0;2;3;14
7221.5;6.8;90.0;2.9;1;5;0;2;3;15
7158.5;6.8;89.0;2.8;1;5;0;2;3;16
7372.0;5.4;93.0;3.5;1;5;0;2;3;17
7773.0;5.8;91.0;3.4;1;5;0;2;3;18
7434.0;5.0;91.0;2.9;1;5;0;2;3;19
6991.5;5.0;91.0;2.5;1;5;0;2;3;20
6819.0;5.8;88.0;2.9;1;5;0;2;3;21
6770.5;6.0;89.0;3.6;1;5;0;2;3;22
6594.5;8.0;82.0;6.5;1;5;0;2;3;23
6378.5;7.8;84.0;6.4;1;5;0;3;3;0
6523.0;8.0;84.0;6.0;1;5;0;3;3;1
6332.0;9.6;79.0;10.5;1;5;0;3;3;2
6244.5;10.5;76.0;11.8;1;5;0;3;3;3
6341.5;10.2;76.0;11.0;1;5;0;3;3;4
6807.5;10.5;75.0;11.6;1;5;0;3;3;5
7241.0;11.3;72.0;11.6;1;5;0;3;3;6
7517.5;11.7;71.0;11.7;1;5;0;3;3;7
7656.5;12.0;67.0;14.0;1;5;0;3;3;8
7720.0;12.0;69.0;13.2;1;5;0;3;3;9
7766.0;12.1;71.0;13.6;1;5;0;3;3;10
7777.0;12.4;69.0;16.0;1;5;0;3;3;11
7700.5;11.4;80.0;15.9;1;5;0;3;3;12
7528.0;11.9;77.0;16.3;1;5;0;3;3;13
7325.5;11.1;87.0;15.7;1;5;0;3;3;14
